basebrgy	basehhno	basewman	BRGAY02	HHNUMB02	WOMAN02	uncmomid	MOMCH02	linenumb	relhead	relmom	relindex	paidcash	sex	monbirth	yearbirt	age	resident	gradecom	inschool	worknow	workpast
4	158	158	4	2427	158	10599	1	5	5	5	7	-9	2	10	1986	15	1	9	1	0	0
10	149	149	10	149	149	11274	1	1	0	1	2	-9	1	5	1955	46	1	5	0	0	0
10	149	149	10	149	149	11274	1	2	1	32	32	-9	2	3	1958	44	1	6	0	0	0
10	149	149	10	149	149	11274	1	3	5	5	34	-9	2	10	1983	18	1	9	1	0	0
10	149	149	10	149	149	11274	1	4	4	4	6	-9	1	1	1987	15	1	6	1	0	0
10	149	149	10	149	149	11274	1	5	4	4	6	-9	1	12	1991	10	1	4	1	0	0
10	149	149	10	149	149	11274	1	6	5	5	7	0	2	1	1977	25	1	9	0	0	0
10	149	149	10	149	149	11274	1	7	9	9	16	0	2	5	1998	4	1	-9	-9	-9	-9
10	149	149	10	149	149	11274	1	8	9	9	16	0	2	3	2000	2	1	-9	-9	-9	-9
10	149	149	10	149	149	11274	1	9	6	21	12	0	1	8	1956	45	1	6	0	1	-9
10	122	122	10	2485	122	11255	2	1	0	1	2	-9	1	6	1944	57	1	6	0	1	-9
10	122	122	10	2485	122	11255	2	2	1	32	32	-9	2	3	1954	48	1	3	0	1	-9
10	122	122	10	2485	122	11255	2	3	5	5	7	-9	2	9	1976	25	1	11	0	1	-9
10	122	122	10	2485	122	11255	2	4	4	4	6	-9	1	7	1979	22	1	6	0	0	1
10	122	122	10	2485	122	11255	2	5	5	5	7	-9	2	7	1981	20	1	11	0	1	-9
10	122	122	10	2485	122	11255	2	6	4	4	6	-9	1	9	1990	11	1	4	1	0	0
10	122	122	10	2485	122	11255	2	7	5	5	7	-9	2	9	1995	6	1	1	1	0	0
12	51	51	12	51	51	11558	1	1	0	1	2	-9	1	12	1964	37	1	9	0	0	1
12	51	51	12	51	51	11558	1	2	1	32	32	-9	2	9	1965	36	1	4	0	0	0
10	234	234	296	3422	234	11356	1	1	0	32	32	-9	2	8	1952	49	1	4	0	0	0
12	51	51	12	51	51	11558	1	3	4	4	34	-9	1	5	1983	19	1	8	1	0	0
12	51	51	12	51	51	11558	1	4	5	5	7	-9	2	12	1985	16	1	4	1	0	0
12	51	51	12	51	51	11558	1	5	4	4	6	-9	1	5	1988	14	1	5	1	0	0
12	51	51	12	51	51	11558	1	6	4	4	6	-9	1	6	1990	12	1	3	1	0	0
10	234	234	296	3422	234	11356	1	2	1	1	2	-9	1	1	1943	59	1	2	0	1	-9
12	51	51	12	51	51	11558	1	7	5	5	7	-9	2	3	1992	10	1	2	1	0	0
12	51	51	12	51	51	11558	1	8	5	5	7	-9	2	4	1995	7	1	0	1	0	0
10	234	234	296	3422	234	11356	1	3	4	4	6	-9	1	4	1979	23	1	9	0	1	-9
12	51	51	12	51	51	11558	1	9	5	5	7	-9	2	12	1999	2	1	-9	-9	-9	-9
10	234	234	296	3422	234	11356	1	4	4	4	6	-9	1	7	1981	20	1	4	0	1	-9
10	234	234	296	3422	234	11356	1	5	4	4	34	-9	1	12	1983	18	1	9	1	1	-9
10	234	234	296	3422	234	11356	1	6	4	4	6	-9	1	12	1987	14	1	6	1	0	0
10	234	234	296	3422	234	11356	1	7	5	5	7	-9	2	8	1991	10	1	4	1	0	0
3	185	185	3	185	185	10353	1	1	0	1	2	-9	1	2	1950	52	1	4	0	1	-9
3	185	185	3	185	185	10353	1	2	1	32	32	-9	2	2	1960	42	1	11	0	1	-9
3	185	185	3	185	185	10353	1	3	5	5	7	-9	2	4	1982	20	1	11	0	1	-9
3	185	185	3	185	185	10353	1	4	5	5	34	-9	2	7	1983	18	1	11	0	1	-9
3	185	185	3	185	185	10353	1	5	4	4	6	-9	1	2	1985	17	1	9	1	0	0
3	185	185	3	185	185	10353	1	6	4	4	6	-9	1	5	1987	15	1	8	1	0	0
3	185	185	3	185	185	10353	1	7	5	5	7	-9	2	10	1990	11	1	5	1	0	0
3	185	185	3	185	185	10353	1	8	4	4	6	-9	1	5	1995	7	1	0	0	0	0
3	185	185	3	185	185	10353	1	9	5	5	7	-9	2	9	1997	4	1	-9	-9	-9	-9
10	47	47	10	47	47	11202	1	1	0	32	32	-9	2	4	1965	37	1	5	0	1	-9
4	14	14	4	14	14	10477	1	1	0	32	32	-9	2	10	1936	65	1	6	0	1	-9
4	14	14	4	14	14	10477	1	2	1	1	2	-9	1	9	1932	69	1	6	0	0	0
10	47	47	10	47	47	11202	1	2	1	1	2	-9	1	5	1958	43	1	3	0	1	-9
10	47	47	10	47	47	11202	1	3	4	4	6	-9	1	4	1982	20	1	2	0	0	0
10	47	47	10	47	47	11202	1	4	5	5	34	-9	2	3	1983	18	1	6	0	1	-9
10	47	47	10	47	47	11202	1	5	4	4	6	-9	1	1	1986	16	1	3	0	1	-9
4	14	14	4	14	14	10477	1	3	5	5	7	-9	2	8	1972	29	1	14	0	0	0
10	47	47	10	47	47	11202	1	6	4	4	6	-9	1	10	1989	12	1	2	0	1	-9
10	47	47	10	47	47	11202	1	7	5	5	7	-9	2	2	1991	11	1	2	0	1	-9
10	47	47	10	47	47	11202	1	8	4	4	6	-9	1	8	1993	8	1	0	0	1	-9
10	47	47	10	47	47	11202	1	9	4	4	6	-9	1	11	1998	3	1	-9	-9	-9	-9
4	14	14	4	14	14	10477	1	4	4	4	34	-9	1	6	1983	18	1	10	1	0	0
4	14	14	4	14	14	10477	1	7	9	9	16	0	2	5	1988	14	1	8	1	0	0
10	125	125	10	2442	125	11258	1	1	0	32	32	-9	2	5	1949	52	1	8	0	1	-9
10	125	125	10	2442	125	11258	1	2	4	4	6	-9	1	3	1986	15	1	6	0	0	0
10	125	125	10	2442	125	11258	1	3	5	5	7	-9	2	8	1989	12	1	4	0	0	0
4	14	14	4	14	14	10477	1	8	9	9	16	0	2	8	1989	12	1	6	1	0	0
10	125	125	10	2442	125	11258	1	4	5	5	34	0	2	7	1983	18	1	6	0	0	0
10	125	125	10	2442	125	11258	1	5	9	9	5	0	2	2	2002	0	1	-9	-9	-9	-9
10	125	125	10	2442	125	11258	1	6	4	4	6	0	1	2	1977	25	1	4	0	0	0
10	125	125	10	2442	125	11258	1	7	20	20	22	0	2	8	1981	21	1	8	0	1	-9
4	14	14	4	14	14	10477	1	9	8	8	15	0	1	7	1993	8	1	2	1	0	0
4	14	14	4	14	14	10477	1	6	8	8	15	0	1	2	1997	5	1	-9	-9	-9	-9
4	14	14	4	14	14	10477	1	5	4	4	6	0	1	5	1974	28	1	3	0	1	-9
8	88	88	267	88	88	10947	1	1	0	1	2	-9	1	5	1958	44	1	9	0	1	-9
8	88	88	267	88	88	10947	1	2	1	32	32	-9	2	7	1958	43	1	9	0	1	-9
8	88	88	267	88	88	10947	1	3	4	4	34	-9	1	11	1983	18	1	11	0	0	1
8	88	88	267	88	88	10947	1	4	4	4	6	-9	1	12	1988	13	1	8	1	0	0
8	88	88	267	88	88	10947	1	5	4	4	6	-9	1	1	1990	12	1	5	1	0	0
9	198	198	9	2607	198	11162	1	1	0	1	2	-9	1	6	1963	38	1	11	0	1	-9
9	198	198	9	2607	198	11162	1	2	1	32	32	-9	2	7	1963	38	1	11	0	1	-9
9	198	198	9	2607	198	11162	1	3	5	5	34	-9	2	11	1983	18	1	13	1	0	0
9	198	198	9	2607	198	11162	1	4	5	5	7	-9	2	5	1985	17	1	11	1	0	0
9	198	198	9	2607	198	11162	1	5	5	5	7	-9	2	10	1992	9	1	3	1	0	0
9	198	198	9	2607	198	11162	1	6	4	4	6	-9	1	5	1994	8	1	1	1	0	0
6	14	14	6	14	14	10624	1	1	0	1	2	-9	1	12	1959	42	1	4	0	0	0
6	14	14	6	14	14	10624	1	2	1	32	32	-9	2	7	1962	39	1	6	0	1	-9
6	14	14	6	14	14	10624	1	3	4	4	6	-9	1	2	1982	20	1	11	0	0	0
6	14	14	6	14	14	10624	1	4	4	4	34	-9	1	5	1983	19	1	13	0	1	-9
10	150	150	5	4028	150	11275	1	1	0	1	2	-9	1	1	1951	51	1	11	0	1	-9
10	150	150	5	4028	150	11275	1	2	1	32	32	-9	2	10	1958	43	1	4	0	0	0
10	150	150	5	4028	150	11275	1	3	4	4	6	-9	1	4	1981	21	1	12	0	0	0
10	150	150	5	4028	150	11275	1	5	4	4	6	-9	1	3	1986	16	1	10	1	1	-9
2	88	88	10	88	88	10199	1	1	0	32	32	-9	2	8	1959	43	1	5	0	1	-9
2	88	88	10	88	88	10199	1	2	4	4	6	-9	1	10	1980	21	1	13	0	1	-9
2	88	88	10	88	88	10199	1	3	4	4	6	-9	1	4	1982	20	1	11	0	1	-9
2	88	88	10	88	88	10199	1	4	5	5	34	-9	2	1	1984	18	1	11	0	1	-9
2	88	88	10	88	88	10199	1	5	4	4	6	-9	1	7	1985	16	1	8	0	1	-9
2	88	88	10	88	88	10199	1	6	4	4	6	-9	1	6	1987	14	1	6	0	1	-9
9	174	174	9	2437	174	11139	1	1	0	1	2	-9	1	1	1951	52	1	6	0	1	-9
9	174	174	9	2437	174	11139	1	2	1	32	32	-9	2	10	1956	45	1	6	0	1	-9
2	88	88	10	88	88	10199	1	7	4	4	6	-9	1	12	1988	13	1	6	0	0	0
9	174	174	9	2437	174	11139	1	3	4	4	6	-9	1	5	1978	24	1	2	0	1	-9
2	88	88	10	88	88	10199	1	8	5	5	7	-9	2	2	1991	11	1	4	0	0	0
9	174	174	9	2437	174	11139	1	4	4	4	34	-9	1	12	1983	18	1	1	0	0	1
9	174	174	9	2437	174	11139	1	5	5	5	7	-9	2	3	1992	10	1	2	1	0	0
10	143	143	267	3230	143	11270	1	1	0	1	2	-9	1	8	1958	43	1	11	0	1	-9
10	143	143	267	3230	143	11270	1	2	1	32	32	-9	2	11	1959	42	1	11	0	1	-9
10	143	143	267	3230	143	11270	1	3	4	4	34	-9	1	9	1983	18	1	13	1	0	0
10	143	143	267	3230	143	11270	1	4	4	4	6	-9	1	11	1985	16	1	10	1	0	0
6	133	133	353	4085	239	10723	2	1	0	32	32	0	2	2	1961	41	1	1	0	1	-9
6	133	133	353	4085	239	10723	2	2	5	5	7	0	2	9	1987	14	1	0	0	1	-9
6	133	133	353	4085	239	10723	2	3	4	4	6	0	1	7	1990	11	1	0	0	0	0
6	133	133	353	4085	239	10723	2	4	4	4	6	0	1	11	1991	10	1	0	0	0	0
6	133	133	353	4085	239	10723	2	5	19	19	21	-9	1	-8	1978	23	1	2	0	1	-9
6	133	133	353	4085	239	10723	2	6	5	5	7	-9	2	9	1985	16	1	2	0	0	0
6	133	133	353	4085	239	10723	2	7	9	9	16	-9	2	1	2002	0	1	-9	-9	-9	-9
10	99	99	226	99	99	11241	2	1	0	1	2	-9	1	12	1951	50	1	8	0	1	-9
10	99	99	226	99	99	11241	2	2	1	32	32	-9	2	10	1949	52	1	5	0	0	0
10	99	99	226	99	99	11241	2	3	9	9	16	0	2	2	1999	3	1	-9	-9	-9	-9
3	103	103	3	103	103	10294	1	1	0	32	32	-9	2	2	1959	43	1	11	0	1	-9
3	103	103	3	103	103	10294	1	2	5	5	7	-9	2	8	1982	19	1	14	1	0	0
3	103	103	3	103	103	10294	1	3	5	5	34	-9	2	8	1983	18	2	13	1	0	0
8	36	36	8	36	36	10913	1	1	0	1	2	-9	1	6	1946	55	1	10	0	1	-9
8	36	36	8	36	36	10913	1	2	1	32	32	-9	2	5	1951	50	1	10	0	0	0
8	36	36	8	36	36	10913	1	3	5	5	7	-9	2	12	1978	23	1	13	0	0	0
8	36	36	8	36	36	10913	1	4	4	4	34	-9	1	7	1983	18	1	9	1	0	0
8	36	36	8	36	36	10913	1	5	4	4	6	-9	1	10	1985	16	1	8	1	0	0
8	36	36	8	36	36	10913	1	6	4	4	6	0	1	11	1972	29	3	9	0	1	-9
8	36	36	8	36	36	10913	1	7	8	8	15	0	1	6	2000	1	3	-9	-9	-9	-9
13	219	219	13	219	219	11750	1	1	0	1	2	-9	1	8	1946	55	1	9	0	1	-9
13	219	219	13	219	219	11750	1	2	1	32	32	-9	2	3	1951	51	1	6	0	1	-9
13	219	219	13	219	219	11750	1	3	4	4	6	-9	1	12	1979	22	1	6	0	1	-9
13	219	219	13	219	219	11750	1	4	5	5	7	-9	2	1	1981	21	1	12	1	1	-9
13	219	219	13	219	219	11750	1	5	4	4	6	-9	1	3	1982	19	1	12	1	1	-9
13	219	219	13	219	219	11750	1	6	5	5	34	-9	2	8	1983	18	1	11	1	1	-9
13	219	219	13	219	219	11750	1	7	4	4	6	0	1	8	1970	31	1	15	0	1	-9
13	219	219	13	219	219	11750	1	8	20	20	22	0	2	6	1974	27	1	15	0	1	-9
13	219	219	13	219	219	11750	1	9	5	5	7	0	2	4	1978	23	1	8	0	0	0
13	219	219	13	219	219	11750	1	10	8	8	15	0	1	8	1998	3	1	-9	-9	-9	-9
13	219	219	13	219	219	11750	1	11	8	8	15	0	1	8	1999	2	1	-9	-9	-9	-9
13	219	219	13	219	219	11750	1	12	9	9	16	0	2	12	2000	1	1	-9	-9	-9	-9
4	99	99	4	99	99	10543	1	1	0	1	2	-9	1	4	1953	49	1	10	0	1	-9
4	99	99	4	99	99	10543	1	2	1	32	32	-9	2	2	1963	39	1	6	0	1	-9
4	99	99	4	99	99	10543	1	3	4	4	6	-9	1	10	1982	19	1	11	0	1	-9
4	99	99	4	99	99	10543	1	4	5	5	34	-9	2	11	1983	18	1	11	0	0	0
4	99	99	4	99	99	10543	1	5	4	4	6	-9	1	12	1986	15	1	10	1	0	0
4	99	99	4	99	99	10543	1	6	4	4	6	-9	1	2	1991	11	1	5	1	0	0
8	98	98	8	2191	98	10956	1	1	0	1	2	-9	1	6	1964	37	1	6	0	1	-9
8	98	98	8	2191	98	10956	1	2	1	32	32	-9	2	9	1963	38	1	4	0	1	-9
8	98	98	8	2191	98	10956	1	3	5	5	34	-9	2	9	1983	18	1	12	1	1	-9
8	98	98	8	2191	98	10956	1	4	4	4	6	-9	1	12	1986	15	1	10	1	1	-9
8	98	98	8	2191	98	10956	1	5	5	5	7	-9	2	10	1993	8	1	2	1	0	0
9	75	75	9	75	75	11050	1	1	0	1	2	-9	1	2	1958	44	1	6	0	1	-9
9	75	75	9	75	75	11050	1	2	1	32	32	-9	2	7	1960	41	1	4	0	1	-9
9	75	75	9	75	75	11050	1	3	4	4	34	-9	1	8	1983	18	1	5	0	0	1
9	75	75	9	75	75	11050	1	4	4	4	6	-9	1	8	1985	16	1	9	1	0	0
9	75	75	9	75	75	11050	1	5	5	5	7	-9	2	12	1986	15	1	5	1	0	0
9	75	75	9	75	75	11050	1	6	5	5	7	-9	2	5	1989	13	1	5	1	0	0
9	75	75	9	75	75	11050	1	7	5	5	7	-9	2	6	1991	11	1	3	1	0	0
9	75	75	9	75	75	11050	1	8	5	5	7	-9	2	11	1992	9	1	2	1	0	0
9	75	75	9	75	75	11050	1	9	5	5	7	0	2	1	1978	24	1	5	0	0	1
9	75	75	9	75	75	11050	1	10	9	9	16	0	2	6	1999	2	1	-9	-9	-9	-9
13	133	133	13	3018	133	11683	1	1	0	1	2	-9	1	7	1933	68	1	0	0	0	0
13	133	133	13	3018	133	11683	1	2	1	32	32	-9	2	8	1944	57	1	0	0	0	0
13	133	133	13	3018	133	11683	1	3	5	5	7	-9	2	7	1973	28	1	12	0	1	-9
13	133	133	13	3018	133	11683	1	4	5	5	34	-9	2	6	1983	18	1	11	0	0	0
13	133	133	13	3018	133	11683	1	5	5	5	7	-9	2	11	1977	24	1	5	0	1	-9
13	133	133	13	3018	133	11683	1	6	9	9	16	0	2	10	1995	6	1	0	1	0	0
13	133	133	13	3018	133	11683	1	7	8	8	15	0	1	8	1986	15	1	10	1	0	0
13	133	133	13	3018	133	11683	1	8	9	9	16	0	2	11	1987	14	1	8	1	0	0
13	133	133	13	3018	133	11683	1	9	6	21	12	0	1	-8	1940	62	1	0	0	1	-9
4	81	81	4	2510	81	10527	1	1	0	1	2	-9	1	2	1958	44	1	10	0	1	-9
4	81	81	4	2510	81	10527	1	2	1	32	32	-9	2	3	1962	40	1	11	0	1	-9
4	81	81	4	2510	81	10527	1	3	4	4	6	-9	1	11	1981	20	1	11	1	0	0
4	81	81	4	2510	81	10527	1	4	4	4	34	-9	1	9	1983	18	1	9	1	0	0
4	81	81	4	2510	81	10527	1	5	4	4	6	-9	1	3	1989	13	1	8	1	0	0
9	149	149	9	149	149	11114	1	1	0	32	32	-9	2	4	1949	53	1	6	0	1	-9
9	149	149	9	149	149	11114	1	2	1	1	38	-9	1	1	1964	38	1	9	0	1	-9
9	149	149	9	149	149	11114	1	3	5	5	34	-9	2	11	1983	18	1	11	0	1	-9
9	105	105	9	105	105	11074	2	1	0	32	32	-9	2	11	1958	43	1	6	0	1	-9
9	105	105	9	105	105	11074	2	2	5	5	42	-9	2	8	1988	13	1	6	1	1	-9
9	105	105	9	105	105	11074	2	3	4	4	41	-9	1	10	1992	9	1	2	1	0	0
2	123	123	2	3270	123	10232	1	1	0	7	13	0	2	1	1942	60	1	15	0	1	-9
2	123	123	2	3270	123	10232	1	2	2	2	10	0	1	6	1923	78	1	15	0	1	-9
2	123	123	2	3270	123	10232	1	3	3	3	11	0	2	6	1925	76	1	11	0	0	0
9	39	39	9	3206	39	11019	1	1	0	32	32	-9	2	12	1953	48	1	11	0	1	-9
9	39	39	9	3206	39	11019	1	2	4	4	6	-9	1	6	1976	26	1	15	0	1	-9
9	39	39	9	3206	39	11019	1	3	5	5	7	-9	2	7	1978	24	1	11	0	1	-9
2	123	123	2	3270	123	10232	1	4	21	1	2	-9	1	3	1961	41	1	9	0	0	1
9	39	39	9	3206	39	11019	1	4	5	5	7	-9	2	12	1980	21	1	10	0	0	0
9	39	39	9	3206	39	11019	1	5	4	4	34	-9	1	5	1983	19	1	8	0	1	-9
9	39	39	9	3206	39	11019	1	6	5	5	7	-9	2	3	1985	17	1	11	1	0	0
2	123	123	2	3270	123	10232	1	5	7	32	32	-9	2	11	1960	41	1	11	0	0	0
9	39	39	9	3206	39	11019	1	7	5	5	7	-9	2	11	1987	14	1	9	1	0	0
9	39	39	9	3206	39	11019	1	8	5	5	7	-9	2	8	1989	12	1	6	1	0	0
9	39	39	9	3206	39	11019	1	9	5	5	7	-9	2	4	1994	8	1	2	1	0	0
2	123	123	2	3270	123	10232	1	6	16	5	34	-9	2	2	1984	18	1	11	0	1	-9
2	123	123	2	3270	123	10232	1	7	15	4	6	-9	1	7	1985	16	1	9	1	0	0
2	123	123	2	3270	123	10232	1	8	16	5	7	-9	2	11	1986	15	1	9	1	0	0
2	123	123	2	3270	123	10232	1	9	15	4	6	-9	1	4	1988	14	1	8	1	0	0
2	123	123	2	3270	123	10232	1	10	26	19	21	0	1	4	1982	19	1	11	0	0	0
2	123	123	2	3270	123	10232	1	11	16	5	7	0	2	2	1982	20	1	13	0	0	0
2	123	123	2	3270	123	10232	1	12	28	8	15	0	1	5	2001	0	1	-9	-9	-9	-9
2	123	123	2	3270	123	10232	1	13	16	16	14	0	2	1	1980	22	1	12	0	0	0
4	145	145	4	145	145	10587	1	1	0	1	2	-9	1	9	1955	46	1	10	0	1	-9
4	145	145	4	145	145	10587	1	2	1	32	32	-9	2	12	1956	45	1	5	0	1	-9
4	145	145	4	145	145	10587	1	3	4	4	6	-9	1	12	1977	24	1	12	0	0	0
4	145	145	4	145	145	10587	1	4	4	4	6	-9	1	5	1979	23	1	8	0	0	0
4	145	145	4	145	145	10587	1	5	4	4	34	-9	1	3	1984	18	1	8	1	0	1
9	110	110	9	110	110	11077	1	1	0	1	2	-9	1	7	1954	47	1	6	0	1	-9
9	110	110	9	110	110	11077	1	2	1	32	32	-9	2	3	1955	47	1	3	0	1	-9
9	110	110	9	110	110	11077	1	3	4	4	6	-9	1	10	1978	23	1	1	0	0	0
9	110	110	9	110	110	11077	1	4	5	5	34	-9	2	11	1983	18	1	11	0	0	0
9	110	110	9	110	110	11077	1	5	4	4	6	-9	1	9	1990	11	1	3	1	0	0
9	169	169	9	3328	169	11134	2	1	0	1	38	-9	1	12	1969	32	1	6	0	1	-9
9	169	169	9	3328	169	11134	2	2	1	32	32	-9	2	11	1963	38	1	6	0	1	-9
9	169	169	9	3328	169	11134	2	3	39	4	41	-9	1	1	1990	12	1	4	0	0	0
9	104	104	9	104	104	11073	1	1	0	1	2	-9	1	9	1944	57	1	4	0	1	-9
9	104	104	9	104	104	11073	1	2	1	32	32	-9	2	9	1948	53	1	6	0	1	-9
9	104	104	9	104	104	11073	1	3	4	4	6	-9	1	11	1971	30	1	15	0	1	-9
9	104	104	9	104	104	11073	1	4	4	4	6	-9	1	3	1980	22	1	15	1	1	-9
9	104	104	9	104	104	11073	1	5	5	5	7	-9	2	7	1981	20	1	14	1	0	0
9	104	104	9	104	104	11073	1	6	5	5	34	-9	2	8	1983	18	1	11	1	0	0
9	104	104	9	104	104	11073	1	7	5	5	7	-9	2	11	1984	17	1	11	1	0	0
9	99	99	9	99	99	11070	1	1	0	1	2	-9	1	9	1949	52	1	6	0	1	-9
9	99	99	9	99	99	11070	1	2	1	32	32	-9	2	11	1952	49	1	5	0	0	1
9	99	99	9	99	99	11070	1	3	4	4	6	-9	1	7	1975	26	1	4	0	1	-9
9	99	99	9	99	99	11070	1	4	4	4	34	-9	1	9	1983	18	1	10	1	0	0
9	99	99	9	99	99	11070	1	5	19	19	21	0	1	7	1975	26	1	11	0	1	-9
9	99	99	9	99	99	11070	1	6	5	5	7	0	2	11	1980	21	1	11	0	0	0
9	99	99	9	99	99	11070	1	7	9	9	16	0	2	1	2002	0	1	-9	-9	-9	-9
9	81	81	9	81	81	11054	1	1	0	1	2	-9	1	7	1951	50	1	5	0	0	0
9	81	81	9	81	81	11054	1	2	1	32	32	-9	2	5	1956	46	1	6	0	1	-9
9	81	81	9	81	81	11054	1	3	5	5	7	-9	2	8	1974	27	1	11	0	1	-9
9	81	81	9	81	81	11054	1	4	4	4	6	-9	1	8	1976	25	1	11	0	0	0
9	81	81	9	81	81	11054	1	5	4	4	6	-9	1	8	1978	23	1	11	0	1	-9
9	81	81	9	81	81	11054	1	6	5	5	7	-9	2	2	1980	22	1	11	0	1	-9
9	81	81	9	81	81	11054	1	7	4	4	34	-9	1	7	1983	18	1	13	1	0	0
9	81	81	9	81	81	11054	1	8	5	5	7	-9	2	6	1985	16	1	11	0	1	-9
9	81	81	9	81	81	11054	1	9	5	5	7	-9	2	12	1987	14	1	9	1	1	-9
9	81	81	9	81	81	11054	1	10	5	5	7	-9	2	7	1991	10	1	4	1	1	-9
6	95	95	6	95	95	10690	1	1	0	1	2	-9	1	9	1934	67	1	13	0	1	-9
6	95	95	6	95	95	10690	1	2	1	32	32	-9	2	8	1942	59	1	6	0	0	0
6	95	95	6	95	95	10690	1	3	4	4	6	-9	1	6	1965	37	1	13	0	0	0
6	95	95	6	95	95	10690	1	4	5	5	7	-9	2	1	1967	35	1	8	0	1	-9
6	95	95	6	95	95	10690	1	5	5	5	34	-9	2	1	1984	18	1	12	1	0	0
6	95	95	6	95	95	10690	1	6	5	5	7	-9	2	6	1987	15	1	9	1	0	0
6	95	95	6	95	95	10690	1	7	5	5	7	0	2	11	1978	23	1	0	0	0	0
6	95	95	6	95	95	10690	1	8	9	9	16	0	2	12	2001	0	1	-9	-9	-9	-9
9	103	103	9	103	103	11072	1	1	0	1	2	-9	1	4	1960	42	1	2	0	1	-9
9	103	103	9	103	103	11072	1	2	1	32	32	-9	2	8	1964	37	1	6	0	1	-9
9	103	103	9	103	103	11072	1	3	4	4	6	-9	1	8	1981	20	1	6	0	1	-9
9	103	103	9	103	103	11072	1	4	4	4	34	-9	1	10	1983	18	1	5	0	1	-9
9	103	103	9	103	103	11072	1	5	5	5	7	-9	2	6	1989	12	1	6	1	1	-9
12	112	112	12	2036	112	11605	1	1	0	1	2	-9	1	5	1959	43	1	9	0	1	-9
12	112	112	12	2036	112	11605	1	2	1	32	32	-9	2	10	1961	40	1	9	0	1	-9
12	112	112	12	2036	112	11605	1	3	4	4	34	-9	1	10	1983	18	1	4	0	1	-9
12	112	112	12	2036	112	11605	1	4	5	5	7	-9	2	3	1987	15	1	9	1	0	0
12	112	112	12	2036	112	11605	1	5	4	4	6	-9	1	5	1988	13	1	3	0	0	0
9	147	147	9	147	147	11112	1	1	0	32	32	-9	2	11	1943	58	1	6	0	1	-9
9	147	147	9	147	147	11112	1	2	5	5	34	-9	2	11	1983	18	1	10	1	0	0
9	164	164	217	3211	164	11129	1	1	0	32	32	-9	2	2	1961	41	1	9	0	0	1
9	164	164	217	3211	164	11129	1	2	5	5	7	-9	2	12	1981	20	1	13	0	1	-9
9	164	164	217	3211	164	11129	1	3	4	4	34	-9	1	9	1983	18	1	13	1	0	0
9	164	164	217	3211	164	11129	1	4	5	5	7	-9	2	4	1986	16	1	10	1	0	0
9	164	164	217	3211	164	11129	1	5	5	5	7	-9	2	2	1988	14	1	8	1	0	0
9	164	164	217	3211	164	11129	1	6	5	5	7	-9	2	11	1989	12	1	6	1	0	0
9	164	164	217	3211	164	11129	1	7	4	4	6	-9	1	10	1991	10	1	4	1	0	0
4	17	17	4	17	17	10478	1	1	0	1	2	-9	1	3	1956	46	1	6	0	1	-9
4	17	17	4	17	17	10478	1	2	1	32	32	-9	2	12	1958	43	1	6	0	1	-9
4	17	17	4	17	17	10478	1	3	5	5	7	-9	2	10	1976	25	1	17	0	1	-9
4	17	17	4	17	17	10478	1	4	5	5	7	-9	2	10	1978	23	1	13	0	1	-9
4	17	17	4	17	17	10478	1	5	5	5	34	-9	2	5	1983	18	1	13	1	0	0
4	40	40	4	40	40	10497	1	1	0	1	2	-9	1	12	1955	46	1	6	0	1	-9
4	40	40	4	40	40	10497	1	2	1	32	32	-9	2	3	1953	49	1	8	0	1	-9
4	40	40	4	40	40	10497	1	3	4	4	34	-9	1	6	1983	18	1	9	1	0	0
8	130	130	270	2366	130	10984	1	1	0	1	2	-9	1	3	1958	44	1	10	0	0	0
8	130	130	270	2366	130	10984	1	2	1	32	32	-9	2	1	1960	42	1	8	0	1	-9
8	130	130	270	2366	130	10984	1	3	4	4	34	-9	1	11	1983	18	1	12	1	0	0
8	130	130	270	2366	130	10984	1	4	26	15	14	0	1	12	1978	23	1	13	1	0	0
8	130	130	270	2366	130	10984	1	5	26	15	14	0	1	7	1980	21	1	13	1	0	0
9	156	156	9	2517	156	11121	1	1	0	1	2	-9	1	3	1960	42	1	6	0	1	-9
9	156	156	9	2517	156	11121	1	2	1	32	32	-9	2	7	1964	37	1	6	0	1	-9
9	156	156	9	2517	156	11121	1	3	5	5	7	-9	2	8	1982	19	1	14	1	0	0
9	156	156	9	2517	156	11121	1	4	5	5	34	-9	2	9	1983	18	1	13	1	0	0
9	156	156	9	2517	156	11121	1	5	4	4	6	-9	1	4	1985	17	1	11	0	0	0
9	156	156	9	2517	156	11121	1	6	4	4	6	-9	1	1	1987	15	1	9	1	0	0
4	64	64	4	64	64	10511	1	1	0	1	2	-9	1	8	1944	57	1	4	0	0	1
4	64	64	4	64	64	10511	1	2	1	32	32	-9	2	6	1952	49	1	6	0	1	-9
4	64	64	4	64	64	10511	1	3	5	5	7	-9	2	11	1973	28	1	11	0	0	0
4	64	64	4	64	64	10511	1	4	4	4	6	-9	1	11	1975	26	1	12	0	1	-9
4	64	64	4	64	64	10511	1	5	4	4	6	-9	1	3	1978	24	1	4	0	0	0
4	64	64	4	64	64	10511	1	6	5	5	7	-9	2	8	1980	21	1	11	0	1	-9
4	64	64	4	64	64	10511	1	7	5	5	34	-9	2	5	1983	19	1	11	1	0	1
4	64	64	4	64	64	10511	1	8	5	5	7	-9	2	3	1990	12	1	5	1	0	0
